Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost,AI_Routing_Cost,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique,Remote_Rx,PDR_Percent,RTT_ms
2026-03-16 09:00:41,"=""000B""",3,"=""0005""","=""0005""",-59,7284,0,40,0.0,81.3,30.0,29.93,0,0,0,31,0,0.00,0
2026-03-16 09:00:41,"=""000B""",3,"=""0005""","=""0006""",-50,7374,0,40,0.0,81.3,30.0,29.93,0,0,0,31,0,0.00,0
2026-03-16 09:00:41,"=""000B""",3,"=""0005""","=""0008""",-55,7408,0,40,0.0,81.3,30.0,29.93,0,0,0,31,0,0.00,0
2026-03-16 09:00:41,"=""000B""",3,"=""0005""","=""000C""",-55,5745,0,40,0.0,81.3,30.0,29.93,0,0,0,31,0,0.00,0
2026-03-16 09:00:41,"=""0009""",1,"=""0002""","=""0002""",-54,7497,0,88,0.0,75.7,10.0,10.21,5,8,0,85,0,83.33,0.0
2026-03-16 09:00:41,"=""0009""",1,"=""0002""","=""0003""",-52,7507,0,88,0.0,75.7,10.0,10.21,5,8,0,85,0,83.33,0.0
2026-03-16 09:00:41,"=""0009""",1,"=""0002""","=""000A""",-58,7482,0,88,0.0,75.7,10.0,10.21,5,8,0,85,0,83.33,0.0
2026-03-16 09:00:41,"=""0009""",1,"=""0002""","=""0008""",-59,7416,0,88,0.0,75.7,10.0,10.21,5,8,0,85,0,83.33,0.0
2026-03-16 09:00:41,"=""0009""",1,"=""0002""","=""000B""",-60,1169,0,88,0.0,75.7,12.03,12.01,5,8,0,85,0,83.33,0.0
2026-03-16 09:00:41,"=""0016""",1,"=""0002""","=""0013""",-54,6133,0,255,0.0,77.4,10.0,10.21,4,6,0,85,0,166.67,0.0
2026-03-16 09:00:41,"=""0016""",1,"=""0002""","=""0014""",-79,286,0,255,0.0,77.4,71.05,62.32,4,6,0,85,0,166.67,0.0
2026-03-16 09:00:41,"=""0008""",3,"=""000A""","=""000A""",-60,56,0,37,0.0,90.3,112.97,114.06,0,0,0,30,0,0.00,0
2026-03-16 09:00:41,"=""0008""",3,"=""000A""","=""000B""",-56,7406,0,37,0.0,90.3,30.0,29.96,0,0,0,30,0,0.00,0
2026-03-16 09:00:41,"=""0014""",2,"=""0016""","=""0013""",-53,6407,0,272,0.0,51.3,33.05,28.41,0,0,0,38,0,0.00,0
2026-03-16 09:00:41,"=""0014""",2,"=""0016""","=""0015""",-47,6371,0,272,0.0,51.3,33.05,28.41,0,0,0,38,0,0.00,0
2026-03-16 09:00:41,"=""0014""",2,"=""0016""","=""0005""",-60,6400,0,272,0.0,51.3,33.05,28.41,0,0,0,38,0,0.00,0
2026-03-16 09:00:41,"=""0014""",2,"=""0016""","=""0016""",-60,1587,0,272,0.0,51.3,33.55,29.26,0,0,0,38,0,0.00,0
2026-03-16 09:00:41,"=""0014""",2,"=""0016""","=""0011""",-60,6361,0,272,0.0,51.3,33.05,28.41,0,0,0,38,0,0.00,0
2026-03-16 09:01:41,"=""0004""",1,"=""0002""","=""0002""",-55,6393,0,42,0.0,29.2,56.2,55.77,7,11,0,96,0,61.15,2188.0
2026-03-16 09:01:41,"=""0004""",1,"=""0002""","=""0013""",-59,6498,0,42,0.0,29.2,56.2,55.77,7,11,0,96,0,61.15,2188.0
2026-03-16 09:01:41,"=""0004""",1,"=""0002""","=""0007""",-54,7338,0,42,0.0,29.2,56.2,55.77,7,11,0,96,0,61.15,2188.0
2026-03-16 09:01:41,"=""0004""",1,"=""0002""","=""0005""",-64,7308,0,42,0.0,29.2,56.2,55.77,7,11,0,96,0,61.15,2188.0
2026-03-16 09:01:41,"=""000C""",4,"=""000B""","=""000B""",-52,5775,0,9,0.0,90.4,40.0,29.97,0,0,0,6,0,0.00,0
2026-03-16 09:01:41,"=""000C""",4,"=""000B""","=""0006""",-59,7269,0,9,0.0,90.4,40.0,29.97,0,0,0,6,0,0.00,0
2026-03-16 09:01:41,"=""000A""",2,"=""0003""","=""0009""",-57,7503,0,140,0.0,82.9,20.0,20.07,7,18,11,64,0,54.24,3842.0
2026-03-16 09:01:41,"=""000A""",2,"=""0003""","=""0003""",-58,7490,0,140,0.0,82.9,20.0,20.07,7,18,11,64,0,54.24,3842.0
2026-03-16 09:01:41,"=""000A""",2,"=""0003""","=""0008""",-61,7437,0,140,0.0,82.9,20.0,20.07,7,18,11,64,0,54.24,3842.0
2026-03-16 09:01:41,"=""0016""",1,"=""0002""","=""0002""",-60,20,0,188,0.0,76.9,103.55,105.96,8,12,4,96,0,59.26,3690.0
2026-03-16 09:01:41,"=""0016""",1,"=""0002""","=""0013""",-54,6154,0,188,0.0,76.9,10.0,10.21,8,12,4,96,0,59.26,3690.0
2026-03-16 09:01:41,"=""0016""",1,"=""0002""","=""0014""",-84,308,0,188,0.0,76.9,80.82,70.01,8,12,4,96,0,59.26,3690.0
2026-03-16 09:01:41,"=""0003""",1,"=""0002""","=""0002""",-56,7548,1,236,0.4,80.9,10.25,13.61,6,12,0,98,0,62.03,1741.0
2026-03-16 09:01:41,"=""0003""",1,"=""0002""","=""0009""",-56,7528,1,236,0.4,80.9,10.25,13.61,6,12,0,98,0,62.03,1741.0
2026-03-16 09:01:41,"=""0003""",1,"=""0002""","=""0004""",-60,168,1,236,0.4,80.9,67.37,77.18,6,12,0,98,0,62.03,1741.0
2026-03-16 09:01:41,"=""0003""",1,"=""0002""","=""000A""",-63,7488,1,236,0.4,80.9,10.25,13.61,6,12,0,98,0,62.03,1741.0
2026-03-16 09:01:41,"=""0008""",3,"=""000A""","=""000A""",-60,87,0,14,0.0,90.1,104.83,105.29,7,12,4,43,0,64.18,2347.0
2026-03-16 09:01:41,"=""0008""",3,"=""000A""","=""000B""",-56,7437,0,14,0.0,90.1,30.0,29.96,7,12,4,43,0,64.18,2347.0
2026-03-16 09:02:41,"=""0003""",1,"=""0002""","=""0002""",-56,7587,0,132,0.0,80.2,10.0,10.21,6,12,0,111,0,70.25,0.0
2026-03-16 09:02:41,"=""0003""",1,"=""0002""","=""0009""",-59,7567,0,132,0.0,80.2,10.0,10.21,6,12,0,111,0,70.25,0.0
2026-03-16 09:02:41,"=""0003""",1,"=""0002""","=""0004""",-60,207,0,132,0.0,80.2,60.16,61.18,6,12,0,111,0,70.25,0.0
2026-03-16 09:02:41,"=""0003""",1,"=""0002""","=""000A""",-64,7526,0,132,0.0,80.2,10.0,10.21,6,12,0,111,0,70.25,0.0
2026-03-16 09:02:41,"=""0016""",1,"=""0002""","=""0002""",-60,59,0,243,0.0,76.1,92.15,98.58,8,12,4,109,0,67.28,3690.0
2026-03-16 09:02:41,"=""0016""",1,"=""0002""","=""0013""",-50,6193,0,243,0.0,76.1,10.0,10.21,8,12,4,109,0,67.28,3690.0
2026-03-16 09:02:41,"=""0016""",1,"=""0002""","=""0014""",-79,346,0,243,0.0,76.1,64.06,56.98,8,12,4,109,0,67.28,3690.0
2026-03-16 09:02:41,"=""0004""",1,"=""0002""","=""0002""",-56,6422,0,61,0.0,29.0,56.5,59.36,7,11,0,109,0,69.43,0.0
2026-03-16 09:02:41,"=""0004""",1,"=""0002""","=""0013""",-59,6527,0,61,0.0,29.0,56.5,59.36,7,11,0,109,0,69.43,0.0
2026-03-16 09:02:41,"=""0004""",1,"=""0002""","=""0007""",-54,7367,0,61,0.0,29.0,56.5,59.36,7,11,0,109,0,69.43,0.0
2026-03-16 09:02:41,"=""0004""",1,"=""0002""","=""0005""",-58,7337,0,61,0.0,29.0,56.5,59.36,7,11,0,109,0,69.43,0.0
2026-03-16 09:02:41,"=""0004""",1,"=""0002""","=""000D""",-60,22,0,61,0.0,29.0,149.43,146.89,7,11,0,109,0,69.43,0.0
2026-03-16 09:02:41,"=""0009""",1,"=""0002""","=""0002""",-54,7557,0,140,0.0,74.9,10.0,10.21,8,14,0,108,0,49.54,2674.0
2026-03-16 09:02:41,"=""0009""",1,"=""0002""","=""0003""",-52,7567,0,140,0.0,74.9,10.0,10.21,8,14,0,108,0,49.54,2674.0
2026-03-16 09:02:41,"=""0009""",1,"=""0002""","=""000A""",-58,7542,0,140,0.0,74.9,10.0,10.21,8,14,0,108,0,49.54,2674.0
2026-03-16 09:02:41,"=""0009""",1,"=""0002""","=""0008""",-59,7476,0,140,0.0,74.9,10.0,10.21,8,14,0,108,0,49.54,2674.0
2026-03-16 09:02:41,"=""0009""",1,"=""0002""","=""000B""",-60,1229,0,140,0.0,74.9,11.66,11.63,8,14,0,108,0,49.54,2674.0
2026-03-16 09:02:41,"=""000C""",4,"=""000B""","=""0006""",-50,7299,0,37,0.0,90.3,40.0,29.96,0,0,0,16,0,0.00,0
2026-03-16 09:02:41,"=""000C""",4,"=""000B""","=""000B""",-53,5804,0,37,0.0,90.3,40.0,29.96,0,0,0,16,0,0.00,0
2026-03-16 09:02:41,"=""000A""",2,"=""0003""","=""0009""",-58,7541,0,119,0.0,82.4,20.0,20.07,7,18,11,75,0,63.56,3842.0
2026-03-16 09:02:41,"=""000A""",2,"=""0003""","=""0003""",-58,7528,0,119,0.0,82.4,20.0,20.07,7,18,11,75,0,63.56,3842.0
2026-03-16 09:02:41,"=""000A""",2,"=""0003""","=""0008""",-77,7476,0,119,0.0,82.4,37.5,31.08,7,18,11,75,0,63.56,3842.0
2026-03-16 09:02:41,"=""0014""",2,"=""0016""","=""0013""",-54,6467,0,80,0.0,50.6,34.1,28.41,0,0,0,60,0,0.00,0
2026-03-16 09:02:41,"=""0014""",2,"=""0016""","=""0016""",-59,1647,0,80,0.0,50.6,34.51,29.26,0,0,0,60,0,0.00,0
2026-03-16 09:02:41,"=""0014""",2,"=""0016""","=""0015""",-45,6431,0,80,0.0,50.6,34.1,27.64,0,0,0,60,0,0.00,0
2026-03-16 09:02:41,"=""0014""",2,"=""0016""","=""0005""",-60,6460,0,80,0.0,50.6,34.1,28.41,0,0,0,60,0,0.00,0
2026-03-16 09:02:41,"=""0014""",2,"=""0016""","=""0011""",-65,6421,0,80,0.0,50.6,34.1,28.41,0,0,0,60,0,0.00,0
2026-03-16 09:03:41,"=""0003""",1,"=""0002""","=""0002""",-56,7608,1,136,0.7,79.9,10.59,13.61,8,16,0,121,0,52.16,3374.0
2026-03-16 09:03:41,"=""0003""",1,"=""0002""","=""0009""",-56,7588,1,136,0.7,79.9,10.59,13.61,8,16,0,121,0,52.16,3374.0
2026-03-16 09:03:41,"=""0003""",1,"=""0002""","=""0004""",-60,228,1,136,0.7,79.9,57.35,66.86,8,16,0,121,0,52.16,3374.0
2026-03-16 09:03:41,"=""0003""",1,"=""0002""","=""000A""",-57,7547,1,136,0.7,79.9,10.59,13.61,8,16,0,121,0,52.16,3374.0
2026-03-16 09:03:41,"=""000B""",3,"=""0005""","=""0005""",-59,7365,0,43,0.0,80.5,30.0,31.79,0,0,0,54,0,0.00,0
2026-03-16 09:03:41,"=""000B""",3,"=""0005""","=""0006""",-50,7455,0,43,0.0,80.5,30.0,31.79,0,0,0,54,0,0.00,0
2026-03-16 09:03:41,"=""000B""",3,"=""0005""","=""0008""",-56,7489,0,43,0.0,80.5,30.0,31.79,0,0,0,54,0,0.00,0
2026-03-16 09:03:41,"=""000B""",3,"=""0005""","=""000C""",-53,5826,0,43,0.0,80.5,30.0,31.79,0,0,0,54,0,0.00,0
2026-03-16 09:03:41,"=""0009""",1,"=""0002""","=""0002""",-55,7587,0,28,0.0,74.6,10.0,10.21,8,14,0,120,0,55.05,0.0
2026-03-16 09:03:41,"=""0009""",1,"=""0002""","=""0003""",-60,7597,0,28,0.0,74.6,10.0,10.21,8,14,0,120,0,55.05,0.0
2026-03-16 09:03:41,"=""0009""",1,"=""0002""","=""000A""",-58,7572,0,28,0.0,74.6,10.0,10.21,8,14,0,120,0,55.05,0.0
2026-03-16 09:03:41,"=""0009""",1,"=""0002""","=""0008""",-59,7506,0,28,0.0,74.6,10.0,10.21,8,14,0,120,0,55.05,0.0
2026-03-16 09:03:41,"=""0009""",1,"=""0002""","=""000B""",-60,1259,0,28,0.0,74.6,11.5,11.22,8,14,0,120,0,55.05,0.0
2026-03-16 09:03:41,"=""0014""",2,"=""0016""","=""0013""",-54,6488,0,196,0.0,50.2,34.7,28.41,0,0,0,72,0,0.00,0
2026-03-16 09:03:41,"=""0014""",2,"=""0016""","=""0016""",-59,1668,0,196,0.0,50.2,35.08,29.26,0,0,0,72,0,0.00,0
2026-03-16 09:03:41,"=""0014""",2,"=""0016""","=""0015""",-47,6452,0,196,0.0,50.2,34.7,28.41,0,0,0,72,0,0.00,0
2026-03-16 09:03:41,"=""0014""",2,"=""0016""","=""0005""",-60,6481,0,196,0.0,50.2,34.7,28.41,0,0,0,72,0,0.00,0
2026-03-16 09:03:41,"=""0014""",2,"=""0016""","=""0011""",-60,6442,0,196,0.0,50.2,34.7,28.41,0,0,0,72,0,0.00,0
2026-03-16 09:03:41,"=""000A""",2,"=""0003""","=""0009""",-57,7562,0,53,0.0,82.3,20.0,20.07,7,18,11,85,0,72.03,3842.0
2026-03-16 09:03:41,"=""000A""",2,"=""0003""","=""0003""",-58,7549,0,53,0.0,82.3,20.0,20.07,7,18,11,85,0,72.03,3842.0
2026-03-16 09:03:41,"=""000A""",2,"=""0003""","=""0008""",-76,7497,0,53,0.0,82.3,35.0,25.33,7,18,11,85,0,72.03,3842.0
2026-03-16 09:04:41,"=""0008""",3,"=""000B""","=""000A""",-60,146,0,9,0.0,89.9,91.47,92.31,10,16,5,72,0,46.15,10826.0
2026-03-16 09:04:41,"=""0008""",3,"=""000B""","=""000B""",-57,7496,0,9,0.0,89.9,30.0,29.97,10,16,5,72,0,46.15,10826.0
2026-03-16 09:04:41,"=""000B""",3,"=""0005""","=""0005""",-60,7374,0,48,0.0,80.3,30.0,31.79,0,0,0,63,0,0.00,0
2026-03-16 09:04:41,"=""000B""",3,"=""0005""","=""0008""",-56,7499,0,48,0.0,80.3,30.0,31.79,0,0,0,63,0,0.00,0
2026-03-16 09:04:41,"=""000B""",3,"=""0005""","=""0006""",-58,7464,0,48,0.0,80.3,30.0,31.79,0,0,0,63,0,0.00,0
2026-03-16 09:04:41,"=""000B""",3,"=""0005""","=""000C""",-53,5836,0,48,0.0,80.3,30.0,31.79,0,0,0,63,0,0.00,0
2026-03-16 09:05:41,"=""000A""",2,"=""0003""","=""0009""",-58,7623,0,255,0.0,81.7,20.0,20.07,9,26,18,107,0,54.31,3684.0
2026-03-16 09:05:41,"=""000A""",2,"=""0003""","=""0003""",-58,7610,0,255,0.0,81.7,20.0,20.07,9,26,18,107,0,54.31,3684.0
2026-03-16 09:05:41,"=""000A""",2,"=""0003""","=""0008""",-59,7557,0,255,0.0,81.7,20.0,20.07,9,26,18,107,0,54.31,3684.0
2026-03-16 09:05:41,"=""0009""",1,"=""0002""","=""0002""",-55,7647,0,31,0.0,74.1,10.0,10.21,8,14,0,145,0,66.51,0.0
2026-03-16 09:05:41,"=""0009""",1,"=""0002""","=""0003""",-56,7657,0,31,0.0,74.1,10.0,10.21,8,14,0,145,0,66.51,0.0
2026-03-16 09:05:41,"=""0009""",1,"=""0002""","=""000A""",-58,7632,0,31,0.0,74.1,10.0,10.21,8,14,0,145,0,66.51,0.0
2026-03-16 09:05:41,"=""0009""",1,"=""0002""","=""0008""",-59,7566,0,31,0.0,74.1,10.0,10.21,8,14,0,145,0,66.51,0.0
2026-03-16 09:05:41,"=""0009""",1,"=""0002""","=""000B""",-60,1319,0,31,0.0,74.1,11.23,11.16,8,14,0,145,0,66.51,0.0
2026-03-16 09:05:41,"=""0003""",1,"=""0002""","=""0002""",-56,7677,0,16,0.0,78.4,10.0,10.21,8,16,0,145,0,62.50,1969.0
2026-03-16 09:05:41,"=""0003""",1,"=""0002""","=""0009""",-59,7657,0,16,0.0,78.4,10.0,10.21,8,16,0,145,0,62.50,1969.0
2026-03-16 09:05:41,"=""0003""",1,"=""0002""","=""0004""",-60,297,0,16,0.0,78.4,47.16,48.81,8,16,0,145,0,62.50,1969.0
2026-03-16 09:05:41,"=""0003""",1,"=""0002""","=""000A""",-63,7616,0,16,0.0,78.4,10.0,10.21,8,16,0,145,0,62.50,1969.0
2026-03-16 09:05:41,"=""000C""",4,"=""000B""","=""0006""",-50,7380,0,64,0.0,90.0,40.0,29.96,0,0,0,47,0,0.00,0
2026-03-16 09:05:41,"=""000C""",4,"=""000B""","=""000B""",-57,5885,0,64,0.0,90.0,40.0,29.96,0,0,0,47,0,0.00,0
2026-03-16 09:05:41,"=""0008""",3,"=""000B""","=""000A""",-60,206,0,9,0.0,89.5,80.33,78.85,10,16,5,80,0,51.28,10826.0
2026-03-16 09:05:41,"=""0008""",3,"=""000B""","=""000B""",-56,7556,0,9,0.0,89.5,30.0,29.97,10,16,5,80,0,51.28,10826.0
2026-03-16 09:06:41,"=""000C""",4,"=""000B""","=""000B""",-52,5941,0,81,0.0,89.8,40.0,29.96,0,0,0,56,0,0.00,0
2026-03-16 09:06:41,"=""000C""",4,"=""000B""","=""0006""",-52,7436,0,81,0.0,89.8,40.0,29.96,0,0,0,56,0,0.00,0
2026-03-16 09:06:41,"=""000A""",2,"=""0009""","=""0009""",-57,7679,0,37,0.0,81.5,20.0,20.07,9,26,18,121,0,61.42,3684.0
2026-03-16 09:06:41,"=""000A""",2,"=""0009""","=""0003""",-58,7666,0,37,0.0,81.5,20.0,20.07,9,26,18,121,0,61.42,3684.0
2026-03-16 09:06:41,"=""000A""",2,"=""0009""","=""0008""",-59,7614,0,37,0.0,81.5,20.0,20.07,9,26,18,121,0,61.42,3684.0
2026-03-16 09:06:41,"=""0008""",3,"=""000B""","=""000A""",-60,263,0,11,0.0,89.3,71.62,72.02,10,16,5,90,0,57.69,10826.0
2026-03-16 09:06:41,"=""0008""",3,"=""000B""","=""000B""",-56,7613,0,11,0.0,89.3,30.0,29.97,10,16,5,90,0,57.69,10826.0
2026-03-16 09:06:41,"=""0003""",1,"=""0002""","=""0002""",-55,7734,0,8,0.0,77.9,10.0,10.21,11,21,0,164,0,46.20,0.0
2026-03-16 09:06:41,"=""0003""",1,"=""0002""","=""0009""",-59,7714,0,8,0.0,77.9,10.0,10.21,11,21,0,164,0,46.20,0.0
2026-03-16 09:06:41,"=""0003""",1,"=""0002""","=""0004""",-60,354,0,8,0.0,77.9,40.73,40.56,11,21,0,164,0,46.20,0.0
2026-03-16 09:06:41,"=""0003""",1,"=""0002""","=""000A""",-58,7674,0,8,0.0,77.9,10.0,10.21,11,21,0,164,0,46.20,0.0
2026-03-16 09:06:41,"=""000B""",3,"=""0005""","=""0005""",-60,7491,2,105,1.9,78.9,32.62,36.38,0,0,0,90,0,0.00,0
2026-03-16 09:06:41,"=""000B""",3,"=""0005""","=""0006""",-50,7581,2,105,1.9,78.9,32.62,36.2,0,0,0,90,0,0.00,0
2026-03-16 09:06:41,"=""000B""",3,"=""0005""","=""0008""",-56,7616,2,105,1.9,78.9,32.62,36.38,0,0,0,90,0,0.00,0
2026-03-16 09:06:41,"=""000B""",3,"=""0005""","=""000C""",-54,5953,2,105,1.9,78.9,32.62,36.2,0,0,0,90,0,0.00,0
2026-03-16 09:07:41,"=""000A""",2,"=""0009""","=""0009""",-58,7749,0,16,0.0,81.2,20.0,20.07,9,26,18,141,0,71.57,3684.0
2026-03-16 09:07:41,"=""000A""",2,"=""0009""","=""0003""",-58,7736,0,16,0.0,81.2,20.0,20.07,9,26,18,141,0,71.57,3684.0
2026-03-16 09:07:41,"=""000A""",2,"=""0009""","=""0008""",-59,7683,0,16,0.0,81.2,20.0,20.07,9,26,18,141,0,71.57,3684.0
2026-03-16 09:07:41,"=""0003""",1,"=""0002""","=""0002""",-59,7784,0,26,0.0,77.7,10.0,10.21,13,24,0,177,0,43.49,149.0
2026-03-16 09:07:41,"=""0003""",1,"=""0002""","=""0009""",-59,7764,0,26,0.0,77.7,10.0,10.21,13,24,0,177,0,43.49,149.0
2026-03-16 09:07:41,"=""0003""",1,"=""0002""","=""0004""",-60,405,0,26,0.0,77.7,35.92,35.96,13,24,0,177,0,43.49,149.0
2026-03-16 09:07:41,"=""0003""",1,"=""0002""","=""000A""",-58,7724,0,26,0.0,77.7,10.0,10.21,13,24,0,177,0,43.49,149.0
2026-03-16 09:07:41,"=""000B""",3,"=""0005""","=""0005""",-60,7551,0,38,0.0,78.1,30.0,31.79,0,0,0,103,0,0.00,0
2026-03-16 09:07:41,"=""000B""",3,"=""0005""","=""0008""",-56,7676,0,38,0.0,78.1,30.0,31.79,0,0,0,103,0,0.00,0
2026-03-16 09:07:41,"=""000B""",3,"=""0005""","=""0006""",-58,7641,0,38,0.0,78.1,30.0,31.79,0,0,0,103,0,0.00,0
2026-03-16 09:07:41,"=""000B""",3,"=""0005""","=""000C""",-55,6013,0,38,0.0,78.1,30.0,31.79,0,0,0,103,0,0.00,0
2026-03-16 09:07:41,"=""0008""",3,"=""000B""","=""000A""",-60,323,0,11,0.0,89.2,64.07,64.15,10,16,5,96,0,61.54,7900.0
2026-03-16 09:07:41,"=""0008""",3,"=""000B""","=""000B""",-55,7673,0,11,0.0,89.2,30.0,29.97,10,16,5,96,0,61.54,7900.0
2026-03-16 09:08:41,"=""0003""",1,"=""0002""","=""0002""",-56,7844,0,51,0.0,77.5,10.0,10.21,14,27,0,196,0,42.61,19.0
2026-03-16 09:08:41,"=""0003""",1,"=""0002""","=""0009""",-59,7824,0,51,0.0,77.5,10.0,10.21,14,27,0,196,0,42.61,19.0
2026-03-16 09:08:41,"=""0003""",1,"=""0002""","=""0004""",-60,465,0,51,0.0,77.5,31.22,31.87,14,27,0,196,0,42.61,19.0
2026-03-16 09:08:41,"=""0003""",1,"=""0002""","=""000A""",-63,7784,0,51,0.0,77.5,10.0,10.21,14,27,0,196,0,42.61,19.0
2026-03-16 09:08:41,"=""000A""",2,"=""0009""","=""0003""",-58,7796,0,14,0.0,81.0,20.0,20.07,9,26,18,157,0,79.70,3684.0
2026-03-16 09:08:41,"=""000A""",2,"=""0009""","=""0009""",-58,7809,0,14,0.0,81.0,20.0,20.07,9,26,18,157,0,79.70,3684.0
2026-03-16 09:08:41,"=""000A""",2,"=""0009""","=""0008""",-59,7743,0,14,0.0,81.0,20.0,20.07,9,26,18,157,0,79.70,3684.0
2026-03-16 09:08:41,"=""0009""",1,"=""0002""","=""0002""",-56,7824,0,36,0.0,72.7,10.0,10.21,8,14,0,186,0,85.32,0.0
2026-03-16 09:08:41,"=""0009""",1,"=""0002""","=""0003""",-59,7834,0,36,0.0,72.7,10.0,10.21,8,14,0,186,0,85.32,0.0
2026-03-16 09:08:41,"=""0009""",1,"=""0002""","=""000A""",-62,7809,0,36,0.0,72.7,10.0,10.21,8,14,0,186,0,85.32,0.0
2026-03-16 09:08:41,"=""0009""",1,"=""0002""","=""0008""",-59,7743,0,36,0.0,72.7,10.0,10.21,8,14,0,186,0,85.32,0.0
2026-03-16 09:08:41,"=""0009""",1,"=""0002""","=""000B""",-60,1496,0,36,0.0,72.7,10.68,10.68,8,14,0,186,0,85.32,0.0
2026-03-16 09:09:41,"=""0008""",3,"=""000A""","=""000A""",-60,443,0,35,0.0,88.7,52.84,52.39,17,28,6,123,0,30.90,292.0
2026-03-16 09:09:41,"=""0008""",3,"=""000A""","=""000B""",-57,7793,0,35,0.0,88.7,30.0,29.96,17,28,6,123,0,30.90,292.0
2026-03-16 09:10:41,"=""000A""",2,"=""0009""","=""0009""",-57,7929,0,14,0.0,80.2,20.0,20.07,9,26,18,192,0,97.46,3684.0
2026-03-16 09:10:41,"=""000A""",2,"=""0009""","=""0003""",-57,7916,0,14,0.0,80.2,20.0,20.07,9,26,18,192,0,97.46,3684.0
2026-03-16 09:10:41,"=""0003""",1,"=""0002""","=""0002""",-60,7974,0,11,0.0,77.0,10.0,10.21,17,31,0,224,0,39.72,0.0
2026-03-16 09:10:41,"=""0003""",1,"=""0002""","=""0009""",-56,7954,0,11,0.0,77.0,10.0,10.21,17,31,0,224,0,39.72,0.0
2026-03-16 09:10:41,"=""0003""",1,"=""0002""","=""000A""",-58,7914,0,11,0.0,77.0,10.0,10.21,17,31,0,224,0,39.72,0.0
2026-03-16 09:10:41,"=""000B""",3,"=""0005""","=""0005""",-60,7731,0,24,0.0,76.1,30.0,31.79,0,0,0,132,0,0.00,0
2026-03-16 09:10:41,"=""000B""",3,"=""0005""","=""0006""",-50,7821,0,24,0.0,76.1,30.0,31.79,0,0,0,132,0,0.00,0
2026-03-16 09:10:41,"=""000B""",3,"=""0005""","=""0008""",-56,7856,0,24,0.0,76.1,30.0,31.79,0,0,0,132,0,0.00,0
2026-03-16 09:10:41,"=""000B""",3,"=""0005""","=""000C""",-53,6193,0,24,0.0,76.1,30.0,31.79,0,0,0,132,0,0.00,0
2026-03-16 09:11:41,"=""000A""",2,"=""0009""","=""0003""",-58,7976,0,18,0.0,79.6,20.0,20.07,9,26,18,209,0,106.09,3684.0
2026-03-16 09:11:41,"=""000A""",2,"=""0009""","=""0009""",-58,7989,0,18,0.0,79.6,20.0,20.07,9,26,18,209,0,106.09,3684.0
2026-03-16 09:11:41,"=""000A""",2,"=""0009""","=""0008""",-61,7923,0,18,0.0,79.6,20.0,20.07,9,26,18,209,0,106.09,3684.0
2026-03-16 09:11:41,"=""000C""",4,"=""000B""","=""0006""",-51,7746,0,9,0.0,88.2,40.0,29.97,0,0,0,99,0,0.00,0
2026-03-16 09:11:41,"=""000C""",4,"=""000B""","=""000B""",-52,6251,0,9,0.0,88.2,40.0,29.97,0,0,0,99,0,0.00,0
2026-03-16 09:11:41,"=""0003""",1,"=""0002""","=""0002""",-57,8034,0,11,0.0,76.8,10.0,10.21,18,34,0,239,0,38.86,19.0
2026-03-16 09:11:41,"=""000B""",3,"=""0005""","=""0005""",-59,7791,0,65,0.0,75.4,30.0,31.79,0,0,0,145,0,0.00,0
2026-03-16 09:11:41,"=""000B""",3,"=""0005""","=""0008""",-56,7916,0,65,0.0,75.4,30.0,31.79,0,0,0,145,0,0.00,0
2026-03-16 09:11:41,"=""000B""",3,"=""0005""","=""0006""",-58,7881,0,65,0.0,75.4,30.0,31.79,0,0,0,145,0,0.00,0
2026-03-16 09:11:41,"=""000B""",3,"=""0005""","=""000C""",-54,6253,0,65,0.0,75.4,30.0,31.79,0,0,0,145,0,0.00,0
2026-03-16 09:12:41,"=""000B""",3,"=""0005""","=""0005""",-60,7842,0,43,0.0,75.0,30.0,31.79,0,0,0,156,0,0.00,0
2026-03-16 09:12:41,"=""000B""",3,"=""0005""","=""0006""",-49,7932,0,43,0.0,75.0,30.0,31.79,0,0,0,156,0,0.00,0
2026-03-16 09:12:41,"=""000B""",3,"=""0005""","=""0008""",-56,7966,0,43,0.0,75.0,30.0,31.79,0,0,0,156,0,0.00,0
2026-03-16 09:12:41,"=""000B""",3,"=""0005""","=""000C""",-53,6303,0,43,0.0,75.0,30.0,31.79,0,0,0,156,0,0.00,0
2026-03-16 09:12:41,"=""000A""",2,"=""0009""","=""0009""",-58,8039,0,87,0.0,79.1,20.0,20.07,9,26,18,224,0,113.71,3684.0
2026-03-16 09:12:41,"=""000A""",2,"=""0009""","=""0003""",-58,8026,0,87,0.0,79.1,20.0,20.07,9,26,18,224,0,113.71,3684.0
2026-03-16 09:12:41,"=""000A""",2,"=""0009""","=""0008""",-59,7974,0,87,0.0,79.1,20.0,20.07,9,26,18,224,0,113.71,3684.0
2026-03-16 09:12:41,"=""0009""",1,"=""0002""","=""0002""",-55,8064,0,16,0.0,69.6,10.0,10.21,8,14,0,243,0,111.47,0.0
2026-03-16 09:12:41,"=""0009""",1,"=""0002""","=""0003""",-60,8074,0,16,0.0,69.6,10.0,10.21,8,14,0,243,0,111.47,0.0
