Timestamp,Origin,Grad,Parent,Neighbor,RSSI,Link_UP(s),Drop_Count,Fwd_Count,Drop_Rate(%),Pin(%),Routing_Cost,AI_Routing_Cost
2026-03-16 07:20:59,"=""0014""",2,"=""0013""","=""0013""",-54,524,0,12,0.0,99.3,37.44,37.11
2026-03-16 07:20:59,"=""0014""",2,"=""0013""","=""0015""",-44,489,0,12,0.0,99.3,39.59,38.22
2026-03-16 07:20:59,"=""0014""",2,"=""0013""","=""0005""",-60,517,0,12,0.0,99.3,37.85,37.11
2026-03-16 07:20:59,"=""0014""",2,"=""0013""","=""0011""",-65,479,0,12,0.0,99.3,40.26,41.67
2026-03-16 07:20:59,"=""0008""",3,"=""000A""","=""000A""",-60,373,0,13,0.0,98.4,58.84,57.24
2026-03-16 07:20:59,"=""0008""",3,"=""000A""","=""000B""",-56,1523,0,13,0.0,98.4,30.62,30.35
2026-03-16 07:20:59,"=""0004""",1,"=""0002""","=""0002""",-54,479,0,31,0.0,94.6,30.26,31.9
2026-03-16 07:20:59,"=""0004""",1,"=""0002""","=""000F""",-59,121,0,31,0.0,94.6,76.81,79.63
2026-03-16 07:20:59,"=""0004""",1,"=""0002""","=""0007""",-54,1424,0,31,0.0,94.6,10.87,10.82
2026-03-16 07:20:59,"=""0004""",1,"=""0002""","=""0013""",-59,584,0,31,0.0,94.6,24.27,25.54
2026-03-16 07:20:59,"=""0004""",1,"=""0002""","=""0005""",-64,1394,0,31,0.0,94.6,10.96,10.82
2026-03-16 07:20:59,"=""000B""",3,"=""0005""","=""0005""",-60,1401,0,8,0.0,98.0,30.94,30.68
2026-03-16 07:20:59,"=""000B""",3,"=""0005""","=""0008""",-56,1526,0,8,0.0,98.0,30.62,30.35
2026-03-16 07:20:59,"=""000B""",3,"=""0005""","=""0006""",-58,1491,0,8,0.0,98.0,30.69,30.35
2026-03-16 07:20:59,"=""0016""",1,"=""0002""","=""0002""",-59,249,0,7,0.0,99.7,53.6,56.43
2026-03-16 07:20:59,"=""0016""",1,"=""0002""","=""000F""",-59,121,0,7,0.0,99.7,76.81,79.35
2026-03-16 07:20:59,"=""0016""",1,"=""0002""","=""0013""",-50,250,0,7,0.0,99.7,53.46,56.43
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0002""",-50,119,0,6,0.0,99.8,77.26,79.31
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0016""",-56,109,0,6,0.0,99.8,79.54,79.85
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0003""",-59,121,0,6,0.0,99.8,76.81,79.4
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0004""",-59,119,0,6,0.0,99.8,77.26,79.4
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0013""",-54,110,0,6,0.0,99.8,79.3,79.85
2026-03-16 07:20:59,"=""000F""",1,"=""0002""","=""0007""",-60,84,0,6,0.0,99.8,85.58,87.09
2026-03-16 07:20:59,"=""0012""",3,"=""000E""","=""0015""",-59,482,0,10,0.0,99.0,50.06,50.89
2026-03-16 07:20:59,"=""0012""",3,"=""000E""","=""000E""",-59,785,0,10,0.0,99.0,37.3,37.14
2026-03-16 07:20:59,"=""0012""",3,"=""000E""","=""0007""",-60,647,0,10,0.0,99.0,41.57,41.25
2026-03-16 07:20:59,"=""0012""",3,"=""000E""","=""0011""",-49,787,0,10,0.0,99.0,37.26,37.14
2026-03-16 07:20:59,"=""0012""",3,"=""000E""","=""0010""",-59,704,0,10,0.0,99.0,39.57,39.41
2026-03-16 07:20:59,"=""000A""",2,"=""0009""","=""0009""",-58,1599,0,6,0.0,98.1,20.48,20.46
2026-03-16 07:20:59,"=""000A""",2,"=""0009""","=""0003""",-58,1586,0,6,0.0,98.1,20.51,20.46
2026-03-16 07:20:59,"=""000A""",2,"=""0009""","=""0008""",-59,1533,0,6,0.0,98.1,20.6,20.53
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""0004""",-59,1394,0,15,0.0,92.5,20.96,20.64
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""0007""",-52,1399,0,15,0.0,92.5,20.94,20.64
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""000D""",-53,1274,0,15,0.0,92.5,21.43,20.76
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""000E""",-57,1204,0,15,0.0,92.5,21.81,21.49
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""0014""",-60,119,0,15,0.0,92.5,87.26,89.25
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""000B""",-60,1401,0,15,0.0,92.5,20.94,20.64
2026-03-16 07:20:59,"=""0005""",2,"=""0004""","=""0010""",-60,957,0,15,0.0,92.5,24.12,23.38
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""0016""",-52,250,0,28,0.0,98.2,63.46,66.19
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""000F""",-52,121,0,28,0.0,98.2,86.81,89.25
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""0004""",-59,384,0,28,0.0,98.2,47.8,47.7
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""0007""",-60,314,0,28,0.0,98.2,55.11,54.86
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""000E""",-60,385,0,28,0.0,98.2,47.71,47.7
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""0015""",-65,388,0,28,0.0,98.2,47.44,48.04
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""0014""",-67,404,0,28,0.0,98.2,46.01,45.86
2026-03-16 07:20:59,"=""0013""",2,"=""0016""","=""000D""",-61,20,0,28,0.0,98.2,113.55,113.52
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""000F""",-59,121,0,5,0.0,93.3,86.81,89.24
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""0013""",-59,574,0,5,0.0,93.3,34.76,34.89
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""0004""",-60,1424,0,5,0.0,93.3,20.87,20.55
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""0005""",-51,1401,0,5,0.0,93.3,20.94,20.64
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""000D""",-55,1284,0,5,0.0,93.3,21.38,20.14
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""0010""",-57,956,0,5,0.0,93.3,24.13,23.38
2026-03-16 07:20:59,"=""0007""",2,"=""0004""","=""0012""",-60,654,0,5,0.0,93.3,31.3,31.03
2026-03-16 07:20:59,"=""0011""",3,"=""0014""","=""0014""",-60,472,0,10,0.0,99.3,50.74,50.89
2026-03-16 07:20:59,"=""0011""",3,"=""0014""","=""0010""",-48,784,0,10,0.0,99.3,37.33,37.14
2026-03-16 07:20:59,"=""0011""",3,"=""0014""","=""0012""",-56,785,0,10,0.0,99.3,37.3,37.14
2026-03-16 07:20:59,"=""0009""",1,"=""0002""","=""0002""",-53,1614,0,6,0.0,97.0,10.46,10.51
2026-03-16 07:20:59,"=""0009""",1,"=""0002""","=""0003""",-60,1624,0,6,0.0,97.0,10.45,10.51
2026-03-16 07:20:59,"=""0009""",1,"=""0002""","=""000A""",-58,1599,0,6,0.0,97.0,10.48,10.51
2026-03-16 07:20:59,"=""0009""",1,"=""0002""","=""0008""",-59,1533,0,6,0.0,97.0,10.6,10.73
2026-03-16 07:20:59,"=""000D""",2,"=""0013""","=""0013""",-60,20,0,6,0.0,98.7,113.55,115.13
2026-03-16 07:20:59,"=""000D""",2,"=""0013""","=""0005""",-56,1282,0,6,0.0,98.7,21.39,20.15
2026-03-16 07:20:59,"=""000D""",2,"=""0013""","=""0007""",-57,1284,0,6,0.0,98.7,21.38,20.15
2026-03-16 07:20:59,"=""000D""",2,"=""0013""","=""000E""",-60,1214,0,6,0.0,98.7,21.75,21.5
2026-03-16 07:20:59,"=""0015""",2,"=""0013""","=""0013""",-60,477,0,9,0.0,99.5,40.39,41.34
2026-03-16 07:20:59,"=""0015""",2,"=""0013""","=""0014""",-45,482,0,9,0.0,99.5,40.06,41.34
2026-03-16 07:20:59,"=""0015""",2,"=""0013""","=""0010""",-58,479,0,9,0.0,99.5,40.26,41.34
2026-03-16 07:20:59,"=""0003""",1,"=""0002""","=""0002""",-60,1644,0,1,0.0,97.0,10.42,10.27
2026-03-16 07:20:59,"=""0003""",1,"=""0002""","=""000F""",-59,121,0,1,0.0,97.0,76.81,79.56
2026-03-16 07:20:59,"=""0003""",1,"=""0002""","=""0009""",-59,1624,0,1,0.0,97.0,10.45,10.27
2026-03-16 07:20:59,"=""0003""",1,"=""0002""","=""0016""",-60,104,0,1,0.0,97.0,80.7,79.95
2026-03-16 07:20:59,"=""0003""",1,"=""0002""","=""000A""",-57,1584,0,1,0.0,97.0,10.51,10.27
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""0015""",-57,482,0,11,0.0,98.7,50.06,50.89
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""0007""",-58,952,0,11,0.0,98.7,34.19,33.29
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""000E""",-59,965,0,11,0.0,98.7,34.01,33.29
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""0005""",-60,951,0,11,0.0,98.7,34.2,33.29
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""0011""",-49,909,0,11,0.0,98.7,34.83,34.95
2026-03-16 07:20:59,"=""0010""",3,"=""0005""","=""0012""",-60,704,0,11,0.0,98.7,39.57,39.41
2026-03-16 07:20:59,"=""000C""",4,"=""0006""","=""0006""",-60,1356,0,2,0.0,98.9,41.09,30.68
2026-03-16 07:21:29,"=""0003""",1,"=""0002""","=""0002""",-60,1674,0,14,0.0,96.9,10.38,10.69
2026-03-16 07:21:29,"=""0003""",1,"=""0002""","=""0009""",-59,1654,0,14,0.0,96.9,10.4,10.51
2026-03-16 07:21:29,"=""0003""",1,"=""0002""","=""0004""",-60,4,0,14,0.0,96.9,108.68,108.54
2026-03-16 07:21:29,"=""0003""",1,"=""0002""","=""000A""",-58,1614,0,14,0.0,96.9,10.46,10.51
2026-03-16 07:21:29,"=""0014""",2,"=""0005""","=""0016""",-60,4,1,35,2.8,98.9,123.36,124.84
2026-03-16 07:21:29,"=""0014""",2,"=""0005""","=""0015""",-44,519,1,35,2.8,98.9,42.41,50.14
2026-03-16 07:21:29,"=""0014""",2,"=""0005""","=""0013""",-55,554,1,35,2.8,98.9,40.46,50.14
2026-03-16 07:21:29,"=""0014""",2,"=""0005""","=""0005""",-60,547,1,35,2.8,98.9,40.83,50.14
2026-03-16 07:21:29,"=""0014""",2,"=""0005""","=""0011""",-65,509,1,35,2.8,98.9,43.01,50.47
2026-03-16 07:21:29,"=""0009""",1,"=""0002""","=""0002""",-53,1644,0,11,0.0,96.9,10.42,10.51
2026-03-16 07:21:29,"=""0009""",1,"=""0002""","=""0003""",-60,1654,0,11,0.0,96.9,10.4,10.51
2026-03-16 07:21:29,"=""0009""",1,"=""0002""","=""000A""",-61,1629,0,11,0.0,96.9,10.44,10.51
2026-03-16 07:21:29,"=""0009""",1,"=""0002""","=""0008""",-59,1563,0,11,0.0,96.9,10.55,10.51
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""0004""",-59,1424,0,12,0.0,92.4,20.87,20.55
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""0007""",-53,1429,0,12,0.0,92.4,20.85,20.55
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""000D""",-56,1304,0,12,0.0,92.4,21.29,20.71
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""000E""",-57,1234,0,12,0.0,92.4,21.64,21.04
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""0014""",-61,149,0,12,0.0,92.4,80.86,83.19
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""0010""",-60,987,0,12,0.0,92.4,23.73,23.0
2026-03-16 07:21:29,"=""0005""",2,"=""0004""","=""000B""",-66,1431,0,12,0.0,92.4,20.85,20.55
2026-03-16 07:21:29,"=""0016""",1,"=""0002""","=""0002""",-56,279,0,12,0.0,99.6,49.46,52.85
2026-03-16 07:21:29,"=""0016""",1,"=""0002""","=""000F""",-60,151,0,12,0.0,99.6,70.45,73.3
2026-03-16 07:21:29,"=""0016""",1,"=""0002""","=""0013""",-50,280,0,12,0.0,99.6,49.32,48.56
2026-03-16 07:21:29,"=""0016""",1,"=""0002""","=""0014""",-75,3,0,12,0.0,99.6,121.5,115.59
2026-03-16 07:21:29,"=""0011""",3,"=""0014""","=""0014""",-60,509,0,5,0.0,99.2,48.33,46.81
2026-03-16 07:21:29,"=""0011""",3,"=""0014""","=""0010""",-48,821,0,5,0.0,99.2,36.48,36.49
2026-03-16 07:21:29,"=""0011""",3,"=""0014""","=""0012""",-56,822,0,5,0.0,99.2,36.46,36.49
2026-03-16 07:21:29,"=""000B""",3,"=""0005""","=""0005""",-60,1431,0,7,0.0,98.0,30.85,30.59
2026-03-16 07:21:29,"=""000B""",3,"=""0005""","=""0006""",-49,1521,0,7,0.0,98.0,30.63,30.35
2026-03-16 07:21:29,"=""000B""",3,"=""0005""","=""0008""",-55,1556,0,7,0.0,98.0,30.56,30.21
2026-03-16 07:21:29,"=""000A""",2,"=""0003""","=""0009""",-58,1629,0,10,0.0,98.0,20.44,20.46
2026-03-16 07:21:29,"=""000A""",2,"=""0003""","=""0003""",-58,1616,0,10,0.0,98.0,20.46,20.46
2026-03-16 07:21:29,"=""000A""",2,"=""0003""","=""0008""",-59,1563,0,10,0.0,98.0,20.55,20.46
2026-03-16 07:21:29,"=""000F""",1,"=""0002""","=""0002""",-56,149,0,5,0.0,99.8,70.86,73.39
2026-03-16 07:21:29,"=""000F""",1,"=""0002""","=""0016""",-56,139,0,5,0.0,99.8,72.92,73.39
2026-03-16 07:21:29,"=""000F""",1,"=""0002""","=""0004""",-60,149,0,5,0.0,99.8,70.86,73.48
2026-03-16 07:21:29,"=""000F""",1,"=""0002""","=""0013""",-55,140,0,5,0.0,99.8,72.71,73.39
2026-03-16 07:21:29,"=""000F""",1,"=""0002""","=""0007""",-60,114,0,5,0.0,99.8,78.39,79.53
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""0004""",-54,1454,0,16,0.0,93.2,20.79,20.51
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""000F""",-59,151,0,16,0.0,93.2,80.45,83.19
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""0005""",-52,1431,0,16,0.0,93.2,20.85,20.55
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""000D""",-54,1314,0,16,0.0,93.2,21.25,20.71
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""0013""",-59,604,0,16,0.0,93.2,33.35,33.2
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""0010""",-57,986,0,16,0.0,93.2,23.74,23.0
2026-03-16 07:21:29,"=""0007""",2,"=""0004""","=""0012""",-60,684,0,16,0.0,93.2,30.23,29.86
2026-03-16 07:21:29,"=""0008""",3,"=""000A""","=""000A""",-60,396,0,9,0.0,98.3,56.71,54.99
2026-03-16 07:21:29,"=""0008""",3,"=""000A""","=""000B""",-56,1546,0,9,0.0,98.3,30.58,30.23
2026-03-16 07:21:29,"=""0012""",3,"=""0007""","=""0015""",-59,519,0,5,0.0,98.9,47.73,46.81
2026-03-16 07:21:29,"=""0012""",3,"=""0007""","=""000E""",-59,822,0,5,0.0,98.9,36.46,36.49
2026-03-16 07:21:29,"=""0012""",3,"=""0007""","=""0007""",-60,684,0,5,0.0,98.9,40.23,39.94
2026-03-16 07:21:29,"=""0012""",3,"=""0007""","=""0011""",-55,823,0,5,0.0,98.9,36.44,36.49
2026-03-16 07:21:29,"=""0012""",3,"=""0007""","=""0010""",-59,741,0,5,0.0,98.9,38.46,38.78
2026-03-16 07:21:29,"=""0004""",1,"=""0002""","=""0002""",-60,509,1,0,100.0,94.4,428.33,216.35
2026-03-16 07:21:29,"=""0004""",1,"=""0002""","=""000F""",-60,151,1,0,100.0,94.4,470.45,229.96
2026-03-16 07:21:29,"=""0004""",1,"=""0002""","=""0007""",-54,1454,1,0,100.0,94.4,410.79,200.86
2026-03-16 07:21:29,"=""0004""",1,"=""0002""","=""0013""",-59,614,1,0,100.0,94.4,422.92,215.09
2026-03-16 07:21:29,"=""0004""",1,"=""0002""","=""0005""",-62,1424,1,0,100.0,94.4,410.87,201.01
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""0016""",-50,280,0,3,0.0,98.1,59.32,58.26
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""000F""",-52,151,0,3,0.0,98.1,80.45,83.42
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""0004""",-59,414,0,3,0.0,98.1,45.16,45.42
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""0014""",-56,434,0,3,0.0,98.1,43.54,43.39
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""0007""",-60,344,0,3,0.0,98.1,51.77,50.01
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""000E""",-60,415,0,3,0.0,98.1,45.07,45.42
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""0015""",-65,418,0,3,0.0,98.1,44.82,45.75
2026-03-16 07:21:29,"=""0013""",2,"=""0004""","=""000D""",-60,50,0,3,0.0,98.1,104.65,106.0
2026-03-16 07:21:29,"=""000D""",2,"=""0007""","=""0013""",-60,43,0,24,0.0,98.6,106.65,106.19
2026-03-16 07:21:29,"=""000D""",2,"=""0007""","=""0005""",-56,1306,0,24,0.0,98.6,21.29,20.72
2026-03-16 07:21:29,"=""000D""",2,"=""0007""","=""0007""",-57,1307,0,24,0.0,98.6,21.28,20.72
2026-03-16 07:21:29,"=""000D""",2,"=""0007""","=""000E""",-60,1238,0,24,0.0,98.6,21.61,21.05
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""0015""",-57,512,0,8,0.0,98.7,48.15,46.81
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""0007""",-58,982,0,8,0.0,98.7,33.79,33.29
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""000E""",-59,995,0,8,0.0,98.7,33.63,33.29
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""0005""",-60,981,0,8,0.0,98.7,33.8,33.29
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""0011""",-55,939,0,8,0.0,98.7,34.37,33.29
2026-03-16 07:21:29,"=""0010""",3,"=""0007""","=""0012""",-60,734,0,8,0.0,98.7,38.66,38.78
2026-03-16 07:21:29,"=""000C""",4,"=""0006""","=""0006""",-60,1386,0,1,0.0,98.8,40.99,30.68
2026-03-16 07:21:59,"=""000B""",3,"=""0008""","=""0005""",-60,1461,0,23,0.0,97.9,30.77,30.54
2026-03-16 07:21:59,"=""000B""",3,"=""0008""","=""0008""",-54,1586,0,23,0.0,97.9,30.51,30.2
2026-03-16 07:21:59,"=""000B""",3,"=""0008""","=""0006""",-58,1551,0,23,0.0,97.9,30.57,30.22
2026-03-16 07:21:59,"=""0004""",1,"=""0002""","=""0002""",-54,539,0,39,0.0,94.0,26.59,27.67
2026-03-16 07:21:59,"=""0004""",1,"=""0002""","=""000F""",-59,181,0,39,0.0,94.0,64.7,66.97
2026-03-16 07:21:59,"=""0004""",1,"=""0002""","=""0007""",-54,1484,0,39,0.0,94.0,10.71,10.72
2026-03-16 07:21:59,"=""0004""",1,"=""0002""","=""0005""",-58,1454,0,39,0.0,94.0,10.79,10.72
2026-03-16 07:21:59,"=""0004""",1,"=""0002""","=""0013""",-60,644,0,39,0.0,94.0,21.69,21.22
2026-03-16 07:21:59,"=""0003""",1,"=""0002""","=""0002""",-55,1704,0,17,0.0,96.9,10.34,10.35
2026-03-16 07:21:59,"=""0003""",1,"=""0002""","=""0009""",-59,1684,0,17,0.0,96.9,10.36,10.69
2026-03-16 07:21:59,"=""0003""",1,"=""0002""","=""0004""",-60,34,0,17,0.0,96.9,99.29,98.91
2026-03-16 07:21:59,"=""0003""",1,"=""0002""","=""000A""",-58,1644,0,17,0.0,96.9,10.42,10.51
2026-03-16 07:21:59,"=""0016""",1,"=""0002""","=""0002""",-56,309,0,20,0.0,99.5,45.7,45.35
2026-03-16 07:21:59,"=""0016""",1,"=""0002""","=""000F""",-60,181,0,20,0.0,99.5,64.7,66.94
2026-03-16 07:21:59,"=""0016""",1,"=""0002""","=""0013""",-50,310,0,20,0.0,99.5,45.58,45.35
2026-03-16 07:21:59,"=""0016""",1,"=""0002""","=""0014""",-64,33,0,20,0.0,99.5,99.58,99.25
2026-03-16 07:21:59,"=""000F""",1,"=""0002""","=""0002""",-52,179,0,16,0.0,99.6,65.06,66.69
2026-03-16 07:21:59,"=""000F""",1,"=""0002""","=""0016""",-58,169,0,16,0.0,99.6,66.93,66.69
2026-03-16 07:21:59,"=""000F""",1,"=""0002""","=""0004""",-60,179,0,16,0.0,99.6,65.06,66.69
2026-03-16 07:21:59,"=""000F""",1,"=""0002""","=""0013""",-54,170,0,16,0.0,99.6,66.74,66.69
2026-03-16 07:21:59,"=""000F""",1,"=""0002""","=""0007""",-60,144,0,16,0.0,99.6,71.88,73.3
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""0016""",-50,310,0,18,0.0,98.0,55.58,54.86
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""000F""",-52,181,0,18,0.0,98.0,74.7,75.82
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""0004""",-60,444,0,18,0.0,98.0,42.76,43.23
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""000E""",-60,445,0,18,0.0,98.0,42.69,43.23
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""000D""",-60,80,0,18,0.0,98.0,96.59,96.42
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""0015""",-65,448,0,18,0.0,98.0,42.46,43.57
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""0007""",-65,374,0,18,0.0,98.0,48.75,48.11
2026-03-16 07:21:59,"=""0013""",2,"=""0016""","=""0014""",-67,464,0,18,0.0,98.0,41.3,41.7
2026-03-16 07:21:59,"=""0008""",3,"=""000A""","=""000A""",-60,433,0,4,0.0,98.3,53.61,53.17
2026-03-16 07:21:59,"=""0008""",3,"=""000A""","=""000B""",-55,1583,0,4,0.0,98.3,30.51,30.21
2026-03-16 07:21:59,"=""000C""",4,"=""0006""","=""0006""",-60,1409,0,9,0.0,98.8,40.91,30.68
2026-03-16 07:21:59,"=""0009""",1,"=""0002""","=""0002""",-54,1674,0,6,0.0,96.9,10.38,10.69
2026-03-16 07:21:59,"=""0009""",1,"=""0002""","=""0003""",-52,1684,0,6,0.0,96.9,10.36,10.69
2026-03-16 07:21:59,"=""0009""",1,"=""0002""","=""000A""",-58,1659,0,6,0.0,96.9,10.4,10.51
2026-03-16 07:21:59,"=""0009""",1,"=""0002""","=""0008""",-59,1593,0,6,0.0,96.9,10.49,10.51
2026-03-16 07:21:59,"=""0012""",3,"=""0007""","=""0015""",-59,549,0,5,0.0,98.9,46.04,44.94
2026-03-16 07:21:59,"=""0012""",3,"=""0007""","=""000E""",-59,852,0,5,0.0,98.9,35.84,35.82
2026-03-16 07:21:59,"=""0012""",3,"=""0007""","=""0007""",-60,714,0,5,0.0,98.9,39.26,39.56
2026-03-16 07:21:59,"=""0012""",3,"=""0007""","=""0011""",-56,853,0,5,0.0,98.9,35.82,35.82
2026-03-16 07:21:59,"=""0012""",3,"=""0007""","=""0010""",-59,771,0,5,0.0,98.9,37.65,37.14
2026-03-16 07:21:59,"=""000D""",2,"=""0005""","=""0013""",-60,80,0,6,0.0,98.6,96.59,96.38
2026-03-16 07:21:59,"=""000D""",2,"=""0005""","=""000E""",-54,1274,0,6,0.0,98.6,21.43,20.78
2026-03-16 07:21:59,"=""000D""",2,"=""0005""","=""0005""",-55,1342,0,6,0.0,98.6,21.14,20.66
2026-03-16 07:21:59,"=""000D""",2,"=""0005""","=""0007""",-57,1344,0,6,0.0,98.6,21.13,20.66
2026-03-16 07:21:59,"=""0014""",2,"=""0013""","=""0016""",-60,34,0,10,0.0,98.8,109.29,108.29
2026-03-16 07:21:59,"=""0014""",2,"=""0013""","=""0015""",-44,549,0,10,0.0,98.8,36.04,35.24
2026-03-16 07:21:59,"=""0014""",2,"=""0013""","=""0013""",-55,584,0,10,0.0,98.8,34.27,35.12
2026-03-16 07:21:59,"=""0014""",2,"=""0013""","=""0005""",-60,577,0,10,0.0,98.8,34.61,35.12
2026-03-16 07:21:59,"=""0014""",2,"=""0013""","=""0011""",-62,539,0,10,0.0,98.8,36.59,37.11
2026-03-16 07:21:59,"=""000A""",2,"=""0003""","=""0003""",-58,1646,0,5,0.0,97.9,20.41,20.46
2026-03-16 07:21:59,"=""000A""",2,"=""0003""","=""0009""",-58,1659,0,5,0.0,97.9,20.4,20.46
2026-03-16 07:21:59,"=""000A""",2,"=""0003""","=""0008""",-59,1593,0,5,0.0,97.9,20.49,20.46
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""0004""",-58,1447,0,23,0.0,92.3,20.8,20.55
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""0007""",-53,1452,0,23,0.0,92.3,20.79,20.51
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""000D""",-56,1327,0,23,0.0,92.3,21.2,20.71
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""000E""",-57,1258,0,23,0.0,92.3,21.51,20.76
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""0014""",-61,172,0,23,0.0,92.3,76.36,76.59
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""000B""",-60,1454,0,23,0.0,92.3,20.79,20.51
2026-03-16 07:21:59,"=""0005""",2,"=""000B""","=""0010""",-60,1011,0,23,0.0,92.3,23.44,23.0
2026-03-16 07:21:59,"=""0011""",3,"=""0014""","=""0014""",-60,539,0,5,0.0,99.2,46.59,46.81
2026-03-16 07:21:59,"=""0011""",3,"=""0014""","=""0010""",-55,851,0,5,0.0,99.2,35.86,35.82
2026-03-16 07:21:59,"=""0011""",3,"=""0014""","=""0012""",-56,852,0,5,0.0,99.2,35.84,35.82
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""0007""",-58,1019,0,1,0.0,98.6,33.35,32.84
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""0015""",-58,549,0,1,0.0,98.6,46.04,44.83
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""000E""",-59,1032,0,1,0.0,98.6,33.21,32.84
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""0005""",-60,1017,0,1,0.0,98.6,33.37,32.84
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""0011""",-49,976,0,1,0.0,98.6,33.86,33.18
2026-03-16 07:21:59,"=""0010""",3,"=""0005""","=""0012""",-60,770,0,1,0.0,98.6,37.68,37.03
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""000F""",-59,174,0,18,0.0,93.1,75.99,76.59
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""0004""",-60,1477,0,18,0.0,93.1,20.73,20.51
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""0005""",-53,1454,0,18,0.0,93.1,20.79,20.51
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""000D""",-55,1337,0,18,0.0,93.1,21.16,20.71
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""0013""",-59,627,0,18,0.0,93.1,32.37,32.26
2026-03-16 07:21:59,"=""0007""",2,"=""0013""","=""0010""",-57,1009,0,18,0.0,93.1,23.46,23.0
