Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
07:19:39.735,DATA,0x0014,0x0014,9,1,39,-58,,,,,,,
07:19:40.090,DATA,0x0005,0x0015,13,2,68,-65,,,,,,,
07:19:40.293,DATA,0x0015,0x0015,8,1,162,-65,,,,,,,
07:19:40.904,DATA,0x0003,0x0003,11,1,19,-57,,,,,,,
07:19:41.855,DATA,0x0014,0x0014,10,1,180,-56,,,,,,,
07:19:42.269,DATA,0x0005,0x0015,14,2,51,-80,,,,,,,
07:19:42.403,DATA,0x0015,0x0015,9,1,97,-59,,,,,,,
07:19:42.998,DATA,0x0003,0x0003,12,1,108,-56,,,,,,,
07:19:43.903,DATA,0x0014,0x0014,11,1,46,-57,,,,,,,
07:19:44.280,DATA,0x0005,0x0015,15,2,130,-59,,,,,,,
07:19:44.391,DATA,0x0015,0x0015,10,1,99,-64,,,,,,,
07:19:45.021,DATA,0x0003,0x0003,13,1,20,-57,,,,,,,
07:19:45.940,DATA,0x0014,0x0014,12,1,18,-58,,,,,,,
07:19:46.285,DATA,0x0005,0x0015,16,2,77,-65,,,,,,,
07:19:46.416,DATA,0x0015,0x0015,11,1,24,-75,,,,,,,
07:19:47.212,DATA,0x0003,0x0003,14,1,61,-56,,,,,,,
07:19:48.084,DATA,0x0014,0x0014,13,1,49,-57,,,,,,,
07:19:48.379,DATA,0x0005,0x0015,17,2,89,-64,,,,,,,
07:19:48.592,DATA,0x0015,0x0015,12,1,48,-75,,,,,,,
07:19:49.274,DATA,0x0003,0x0003,15,1,24,-58,,,,,,,
07:19:50.211,DATA,0x0014,0x0014,14,1,31,-58,,,,,,,
07:19:50.545,DATA,0x0005,0x0015,18,2,75,-64,,,,,,,
07:19:50.767,DATA,0x0015,0x0015,13,1,17,-70,,,,,,,
07:19:51.416,DATA,0x0003,0x0003,16,1,23,-53,,,,,,,
07:19:52.348,DATA,0x0014,0x0014,15,1,13,-58,,,,,,,
07:19:52.612,DATA,0x0005,0x0015,19,2,77,-64,,,,,,,
07:19:52.895,DATA,0x0015,0x0015,14,1,16,-64,,,,,,,
07:19:53.435,DATA,0x0003,0x0003,17,1,24,-57,,,,,,,
07:19:53.523,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
07:19:54.449,DATA,0x0014,0x0014,16,1,11,-58,,,,,,,
07:19:54.777,DATA,0x0005,0x0015,20,2,84,-64,,,,,,,
07:19:55.050,DATA,0x0015,0x0015,15,1,47,-64,,,,,,,
07:19:55.455,DATA,0x0003,0x0003,18,1,16,-54,,,,,,,
07:19:56.154,DATA,0x0007,0x0006,1,2,77,-64,,,,,,,
07:19:56.262,HEARTBEAT,0x0014,0x0014,,1,0,,,,,,,,
07:19:56.458,DATA,0x0014,0x0014,17,1,46,-58,,,,,,,
07:19:56.745,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
07:19:56.883,DATA,0x0005,0x0015,21,2,77,-64,,,,,,,
07:19:57.652,DATA,0x0003,0x0003,19,1,21,-54,,,,,,,
07:19:58.372,DATA,0x0007,0x0006,2,2,202,-65,,,,,,,
07:19:58.525,DATA,0x0014,0x0014,18,1,21,-58,,,,,,,
07:19:59.002,DATA,0x0005,0x0015,22,2,105,-58,,,,,,,
07:19:59.274,DATA,0x0015,0x0015,17,1,63,-59,,,,,,,
07:19:59.733,DATA,0x0003,0x0003,20,1,16,-54,,,,,,,
07:20:00.279,HEARTBEAT,0x0003,0x0003,,1,0,,,,,,,,
07:20:00.463,DATA,0x0007,0x0006,3,2,102,-60,,,,,,,
07:20:00.575,DATA,0x0014,0x0014,19,1,14,-58,,,,,,,
07:20:01.102,DATA,0x0005,0x0015,23,2,69,-64,,,,,,,
07:20:01.313,DATA,0x0015,0x0015,18,1,68,-70,,,,,,,
07:20:01.777,DATA,0x0003,0x0003,21,1,13,-56,,,,,,,
07:20:02.669,DATA,0x0014,0x0014,20,1,14,-58,,,,,,,
07:20:02.759,DATA,0x0007,0x0006,4,2,129,-65,,,,,,,
07:20:03.094,DATA,0x0005,0x0015,24,2,86,-64,,,,,,,
07:20:03.367,DATA,0x0015,0x0015,19,1,51,-64,,,,,,,
07:20:03.834,DATA,0x0003,0x0003,22,1,14,-56,,,,,,,
07:20:04.751,DATA,0x0007,0x0006,5,2,85,-65,,,,,,,
07:20:04.863,DATA,0x0014,0x0014,21,1,23,-58,,,,,,,
07:20:05.148,DATA,0x0005,0x0015,25,2,89,-64,,,,,,,
07:20:05.472,DATA,0x0015,0x0015,20,1,32,-70,,,,,,,
07:20:05.978,DATA,0x0003,0x0003,23,1,43,-58,,,,,,,
07:20:06.971,DATA,0x0007,0x0006,6,2,163,-63,,,,,,,
07:20:07.247,DATA,0x0005,0x0015,26,2,27,-71,,,,,,,
07:20:07.589,DATA,0x0015,0x0015,21,1,65,-64,,,,,,,
07:20:08.229,DATA,0x0003,0x0003,24,1,102,-56,,,,,,,
07:20:08.960,DATA,0x0014,0x0014,23,1,16,-58,,,,,,,
07:20:09.053,DATA,0x0007,0x0006,7,2,78,-62,,,,,,,
07:20:09.428,DATA,0x0005,0x0015,27,2,32,-70,,,,,,,
07:20:09.669,DATA,0x0015,0x0015,22,1,120,-64,,,,,,,
07:20:09.843,DATA,0x000f,0x0014,1,2,110,-58,,,,,,,
07:20:10.187,DATA,0x0003,0x0003,25,1,14,-56,,,,,,,
07:20:11.052,DATA,0x0007,0x0006,8,2,87,-64,,,,,,,
07:20:11.160,DATA,0x0014,0x0014,24,1,62,-58,,,,,,,
07:20:11.588,DATA,0x0005,0x0015,28,2,87,-63,,,,,,,
07:20:11.749,DATA,0x0015,0x0015,23,1,15,-64,,,,,,,
07:20:11.842,DATA,0x000f,0x0014,2,2,100,-58,,,,,,,
07:20:12.387,DATA,0x0003,0x0003,26,1,41,-54,,,,,,,
07:20:13.144,DATA,0x0014,0x0014,25,1,67,-57,,,,,,,
07:20:13.239,DATA,0x0007,0x0006,9,2,103,-67,,,,,,,
07:20:13.652,DATA,0x0005,0x0015,29,2,104,-64,,,,,,,
07:20:13.823,DATA,0x0015,0x0015,24,1,16,-64,,,,,,,
07:20:14.004,DATA,0x000f,0x0014,3,2,74,-58,,,,,,,
07:20:14.530,DATA,0x0003,0x0003,27,1,64,-54,,,,,,,
07:20:15.069,DATA,0x0014,0x0014,26,1,17,-57,,,,,,,
07:20:15.247,DATA,0x0007,0x0006,10,2,75,-65,,,,,,,
07:20:15.773,DATA,0x0005,0x0015,30,2,83,-59,,,,,,,
07:20:16.006,DATA,0x0015,0x0015,25,1,37,-69,,,,,,,
07:20:16.097,DATA,0x000f,0x0014,4,2,89,-59,,,,,,,
07:20:16.712,DATA,0x0003,0x0003,28,1,28,-54,,,,,,,
07:20:17.199,DATA,0x0014,0x0014,27,1,20,-58,,,,,,,
07:20:17.312,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
07:20:17.385,DATA,0x0007,0x0006,11,2,80,-65,,,,,,,
07:20:17.494,DATA,0x0004,0x0003,2,2,78,-61,,,,,,,
07:20:17.848,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
07:20:17.967,DATA,0x0005,0x0015,31,2,114,-58,,,,,,,
07:20:18.152,DATA,0x0015,0x0015,26,1,21,-58,,,,,,,
07:20:18.243,DATA,0x000f,0x0014,5,2,106,-58,,,,,,,
07:20:18.628,HEARTBEAT,0x0014,0x0014,,1,0,,,,,,,,
07:20:18.833,DATA,0x0003,0x0003,29,1,18,-56,,,,,,,
07:20:19.379,DATA,0x0014,0x0014,28,1,24,-58,,,,,,,
07:20:19.498,DATA,0x0007,0x0006,12,2,70,-61,,,,,,,
07:20:19.628,DATA,0x0004,0x0003,3,2,132,-71,,,,,,,
07:20:20.106,DATA,0x0005,0x0015,32,2,79,-70,,,,,,,
07:20:20.348,DATA,0x0015,0x0015,27,1,62,-64,,,,,,,
07:20:20.438,DATA,0x000f,0x0014,6,2,128,-58,,,,,,,
07:20:20.834,DATA,0x0003,0x0003,30,1,16,-54,,,,,,,
07:20:21.535,DATA,0x0014,0x0014,29,1,14,-58,,,,,,,
07:20:21.625,DATA,0x0004,0x0003,4,2,73,-72,,,,,,,
07:20:21.734,DATA,0x0007,0x0006,13,2,97,-65,,,,,,,
07:20:22.221,DATA,0x0005,0x0015,33,2,85,-63,,,,,,,
07:20:22.392,DATA,0x0015,0x0015,28,1,19,-58,,,,,,,
07:20:22.484,DATA,0x000f,0x0014,7,2,113,-62,,,,,,,
07:20:23.020,DATA,0x0003,0x0003,31,1,14,-57,,,,,,,
07:20:23.638,DATA,0x0014,0x0014,30,1,19,-56,,,,,,,
07:20:23.728,DATA,0x0004,0x0003,5,2,87,-71,,,,,,,
07:20:23.836,DATA,0x0007,0x0006,14,2,177,-62,,,,,,,
07:20:23.944,HEARTBEAT,0x0003,0x0003,,1,0,,,,,,,,
07:20:24.323,DATA,0x0005,0x0015,34,2,85,-72,,,,,,,
07:20:24.465,DATA,0x0015,0x0015,29,1,66,-64,,,,,,,
07:20:24.614,DATA,0x000f,0x0014,8,2,82,-58,,,,,,,
07:20:25.203,DATA,0x0003,0x0003,32,1,18,-57,,,,,,,
07:20:25.670,DATA,0x0007,0x0006,15,2,67,-59,,,,,,,
07:20:25.780,DATA,0x0004,0x0003,6,2,76,-61,,,,,,,
07:20:25.932,DATA,0x0014,0x0014,31,1,24,-56,,,,,,,
07:20:26.503,DATA,0x0005,0x0015,35,2,79,-79,,,,,,,
07:20:26.614,DATA,0x0015,0x0015,30,1,49,-59,,,,,,,
07:20:26.749,DATA,0x000f,0x0014,9,2,81,-61,,,,,,,
07:20:27.396,DATA,0x0003,0x0003,33,1,24,-56,,,,,,,
07:20:27.761,DATA,0x0004,0x0003,7,2,83,-71,,,,,,,
07:20:27.872,DATA,0x0007,0x0006,16,2,76,-66,,,,,,,
07:20:27.982,DATA,0x0014,0x0014,32,1,64,-58,,,,,,,
07:20:28.722,DATA,0x0005,0x0015,36,2,168,-82,,,,,,,
07:20:28.834,DATA,0x0015,0x0015,31,1,100,-65,,,,,,,
07:20:28.923,DATA,0x000f,0x0014,10,2,77,-58,,,,,,,
07:20:29.490,DATA,0x0003,0x0003,34,1,14,-53,,,,,,,
07:20:29.819,DATA,0x0004,0x0003,8,2,111,-73,,,,,,,
07:20:29.930,DATA,0x0007,0x0006,17,2,87,-65,,,,,,,
07:20:30.074,DATA,0x0014,0x0014,33,1,25,-58,,,,,,,
07:20:30.742,DATA,0x0005,0x0015,37,2,103,-83,,,,,,,
07:20:30.853,DATA,0x0015,0x0015,32,1,72,-83,,,,,,,
07:20:30.943,DATA,0x000f,0x0014,11,2,89,-62,,,,,,,
07:20:31.540,DATA,0x0003,0x0003,35,1,21,-57,,,,,,,
07:20:31.981,DATA,0x0004,0x0003,9,2,75,-72,,,,,,,
07:20:32.091,DATA,0x0007,0x0006,18,2,66,-60,,,,,,,
07:20:32.207,DATA,0x0014,0x0014,34,1,18,-57,,,,,,,
07:20:32.825,DATA,0x0015,0x0015,33,1,13,-83,,,,,,,
07:20:32.917,DATA,0x0005,0x0015,38,2,114,-65,,,,,,,
07:20:33.028,DATA,0x000f,0x0014,12,2,77,-56,,,,,,,
07:20:33.583,DATA,0x0003,0x0003,36,1,19,-53,,,,,,,
07:20:33.978,DATA,0x0004,0x0003,10,2,85,-71,,,,,,,
07:20:34.240,DATA,0x0007,0x0006,19,2,80,-64,,,,,,,
07:20:34.360,DATA,0x0014,0x0014,35,1,37,-56,,,,,,,
07:20:34.940,DATA,0x0015,0x0015,34,1,20,-65,,,,,,,
07:20:35.033,DATA,0x000f,0x0014,13,2,71,-62,,,,,,,
07:20:35.142,DATA,0x0005,0x0015,39,2,85,-65,,,,,,,
07:20:35.638,DATA,0x0003,0x0003,37,1,18,-53,,,,,,,
07:20:36.173,DATA,0x0004,0x0003,11,2,86,-61,,,,,,,
07:20:36.352,DATA,0x0014,0x0014,36,1,22,-57,,,,,,,
07:20:36.441,DATA,0x0007,0x0006,20,2,80,-61,,,,,,,
07:20:36.973,DATA,0x0015,0x0015,35,1,16,-60,,,,,,,
07:20:37.065,DATA,0x000f,0x0014,14,2,106,-58,,,,,,,
07:20:37.176,DATA,0x0005,0x0015,40,2,75,-80,,,,,,,
07:20:37.873,DATA,0x0003,0x0003,38,1,53,-56,,,,,,,
07:20:38.242,DATA,0x0004,0x0003,12,2,96,-61,,,,,,,
07:20:38.485,DATA,0x0014,0x0014,37,1,65,-59,,,,,,,
07:20:38.596,DATA,0x0007,0x0006,21,2,283,-66,,,,,,,
07:20:39.108,DATA,0x0015,0x0015,36,1,70,-65,,,,,,,
07:20:39.253,DATA,0x000f,0x0014,15,2,100,-61,,,,,,,
07:20:39.362,DATA,0x0005,0x0015,41,2,93,-65,,,,,,,
07:20:40.006,DATA,0x0003,0x0003,39,1,42,-56,,,,,,,
07:20:40.249,DATA,0x0004,0x0003,13,2,80,-72,,,,,,,
07:20:40.471,DATA,0x0007,0x0006,22,2,80,-64,,,,,,,
07:20:40.647,DATA,0x0014,0x0014,38,1,26,-58,,,,,,,
07:20:41.236,DATA,0x0015,0x0015,37,1,98,-65,,,,,,,
07:20:41.478,DATA,0x000f,0x0014,16,2,261,-58,,,,,,,
07:20:41.588,DATA,0x0005,0x0015,42,2,0,-65,,,,,,,
07:20:42.149,DATA,0x0003,0x0003,40,1,25,-53,,,,,,,
07:20:42.240,HEARTBEAT,0x0014,0x0014,,1,0,,,,,,,,
07:20:42.312,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
07:20:42.387,DATA,0x0004,0x0003,14,2,106,-61,,,,,,,
07:20:42.682,DATA,0x0007,0x0006,23,2,158,-59,,,,,,,
07:20:42.821,DATA,0x0014,0x0014,39,1,58,-58,,,,,,,
07:20:42.912,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
07:20:43.386,DATA,0x0015,0x0015,38,1,102,-82,,,,,,,
07:20:43.516,DATA,0x000f,0x0014,17,2,82,-58,,,,,,,
07:20:43.673,DATA,0x0005,0x0015,43,2,110,-60,,,,,,,
07:20:44.128,HEARTBEAT,0x0003,0x0003,,1,0,,,,,,,,
07:20:44.313,DATA,0x0003,0x0003,41,1,18,-53,,,,,,,
07:20:44.493,DATA,0x0004,0x0003,15,2,82,-71,,,,,,,
07:20:44.691,DATA,0x0007,0x0006,24,2,99,-64,,,,,,,
07:20:44.803,DATA,0x0014,0x0014,40,1,20,-58,,,,,,,
07:20:45.410,DATA,0x0015,0x0015,39,1,19,-65,,,,,,,
07:20:45.525,DATA,0x000f,0x0014,18,2,77,-62,,,,,,,
07:20:45.758,DATA,0x0005,0x0015,44,2,77,-60,,,,,,,
07:20:46.486,DATA,0x0003,0x0003,42,1,20,-57,,,,,,,
07:20:46.592,DATA,0x0004,0x0003,16,2,73,-72,,,,,,,
07:20:46.758,DATA,0x0007,0x0006,25,2,79,-62,,,,,,,
07:20:46.870,DATA,0x0014,0x0014,41,1,16,-57,,,,,,,
07:20:47.569,DATA,0x0015,0x0015,40,1,47,-65,,,,,,,
07:20:47.662,DATA,0x000f,0x0014,19,2,73,-58,,,,,,,
07:20:47.956,DATA,0x0005,0x0015,45,2,87,-65,,,,,,,
07:20:48.614,DATA,0x0003,0x0003,43,1,19,-53,,,,,,,
07:20:48.705,DATA,0x0004,0x0003,17,2,121,-61,,,,,,,
07:20:48.887,DATA,0x0007,0x0006,26,2,69,-60,,,,,,,
07:20:48.999,DATA,0x0014,0x0014,42,1,33,-57,,,,,,,
07:20:49.720,DATA,0x0015,0x0015,41,1,43,-65,,,,,,,
07:20:49.810,DATA,0x000f,0x0014,20,2,97,-58,,,,,,,
07:20:50.095,DATA,0x0005,0x0015,46,2,76,-65,,,,,,,
07:20:50.641,DATA,0x0003,0x0003,44,1,18,-57,,,,,,,
07:20:50.734,DATA,0x0004,0x0003,18,2,69,-61,,,,,,,
07:20:50.938,DATA,0x0007,0x0006,27,2,81,-60,,,,,,,
07:20:51.160,DATA,0x0014,0x0014,43,1,21,-57,,,,,,,
07:20:51.749,DATA,0x0015,0x0015,42,1,64,-83,,,,,,,
07:20:51.840,DATA,0x000f,0x0014,21,2,78,-57,,,,,,,
07:20:52.216,DATA,0x0005,0x0015,47,2,103,-60,,,,,,,
07:20:52.741,DATA,0x0003,0x0003,45,1,42,-56,,,,,,,
07:20:52.833,DATA,0x0004,0x0003,19,2,84,-71,,,,,,,
07:20:53.019,DATA,0x0007,0x0006,28,2,82,-60,,,,,,,
07:20:53.301,DATA,0x0014,0x0014,44,1,29,-57,,,,,,,
07:20:53.789,DATA,0x000f,0x0014,22,2,88,-58,,,,,,,
07:20:53.904,DATA,0x0015,0x0015,43,1,9,-79,,,,,,,
07:20:54.299,DATA,0x0005,0x0015,48,2,92,-59,,,,,,,
07:20:54.807,DATA,0x0004,0x0003,20,2,75,-61,,,,,,,
07:20:54.919,DATA,0x0003,0x0003,46,1,92,-53,,,,,,,
07:20:55.094,DATA,0x0007,0x0006,29,2,84,-60,,,,,,,
07:20:55.457,DATA,0x0014,0x0014,45,1,13,-57,,,,,,,
07:20:55.873,DATA,0x000f,0x0014,23,2,83,-59,,,,,,,
07:20:55.999,DATA,0x0015,0x0015,44,1,13,-60,,,,,,,
07:20:56.445,DATA,0x0005,0x0015,49,2,73,-60,,,,,,,
07:20:56.856,DATA,0x0004,0x0003,21,2,80,-61,,,,,,,
07:20:56.990,DATA,0x0003,0x0003,47,1,146,-53,,,,,,,
07:20:57.223,DATA,0x0007,0x0006,30,2,79,-65,,,,,,,
07:20:57.628,DATA,0x0014,0x0014,46,1,15,-57,,,,,,,
07:20:57.881,DATA,0x000f,0x0014,24,2,78,-58,,,,,,,
07:20:58.043,DATA,0x0015,0x0015,45,1,74,-82,,,,,,,
07:20:58.478,DATA,0x0005,0x0015,50,2,89,-64,,,,,,,
07:20:59.055,DATA,0x0003,0x0003,48,1,47,-53,,,,,,,
07:20:59.147,DATA,0x0004,0x0003,22,2,125,-71,,,,,,,
07:20:59.399,DATA,0x0007,0x0006,31,2,73,-65,,,,,,,
07:20:59.783,DATA,0x0014,0x0014,47,1,45,-57,,,,,,,
07:21:00.017,DATA,0x000f,0x0014,25,2,69,-59,,,,,,,
07:21:00.129,DATA,0x0015,0x0015,46,1,75,-64,,,,,,,
07:21:00.514,DATA,0x0005,0x0015,51,2,84,-59,,,,,,,
07:21:01.131,DATA,0x0003,0x0003,49,1,16,-53,,,,,,,
07:21:01.238,DATA,0x0004,0x0003,23,2,104,-71,,,,,,,
07:21:01.550,DATA,0x0007,0x0006,32,2,86,-65,,,,,,,
07:21:01.814,DATA,0x0014,0x0014,48,1,16,-59,,,,,,,
07:21:02.149,DATA,0x000f,0x0014,26,2,103,-62,,,,,,,
07:21:02.260,DATA,0x0015,0x0015,47,1,132,-64,,,,,,,
07:21:02.675,DATA,0x0008,0x0006,1,3,109,-65,,,,,,,
07:21:02.785,DATA,0x0005,0x0015,52,2,0,-64,,,,,,,
07:21:03.132,DATA,0x0003,0x0003,50,1,21,-57,,,,,,,
07:21:03.221,HEARTBEAT,0x0014,0x0014,,1,0,,,,,,,,
07:21:03.259,REPORT,0x0005,,51,,,,5,9,2,0,52,0,100.00
07:21:04.113,DATA,0x0004,0x0003,24,2,170,-71,,,,,,,
07:21:04.226,DATA,0x0007,0x0006,33,2,84,-65,,,,,,,
07:21:04.336,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
07:21:04.409,DATA,0x0014,0x0014,49,1,78,-58,,,,,,,
07:21:04.556,DATA,0x000f,0x0014,27,2,79,-58,,,,,,,
07:21:04.668,DATA,0x0015,0x0015,48,1,49,-64,,,,,,,
07:21:04.789,REPORT,0x0003,,50,,,,5,8,0,23,50,0,100.00
07:21:05.625,DATA,0x0005,0x0015,53,2,0,-88,,,,,,,
07:21:05.735,DATA,0x0008,0x0006,2,3,89,-64,,,,,,,
07:21:05.895,DATA,0x0003,0x0003,51,1,21,-56,,,,,,,
07:21:05.987,DATA,0x0004,0x0003,25,2,93,-71,,,,,,,
07:21:06.141,DATA,0x0007,0x0006,34,2,82,-61,,,,,,,
07:21:06.252,DATA,0x0014,0x0014,50,1,44,-57,,,,,,,
07:21:06.344,DATA,0x000f,0x0014,28,2,148,-62,,,,,,,
07:21:06.456,DATA,0x0015,0x0015,49,1,73,-59,,,,,,,
07:21:06.873,DATA,0x0005,0x0015,54,2,81,-64,,,,,,,
07:21:07.031,DATA,0x0008,0x0006,3,3,287,-66,,,,,,,
07:21:07.141,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
07:21:07.279,DATA,0x0003,0x0003,52,1,29,-53,,,,,,,
07:21:07.759,DATA,0x0004,0x0003,26,2,227,-71,,,,,,,
07:21:07.872,DATA,0x0007,0x0006,35,2,170,-60,,,,,,,
07:21:08.158,DATA,0x0014,0x0014,51,1,111,-59,,,,,,,
07:21:08.386,HEARTBEAT,0x0003,0x0003,,1,0,,,,,,,,
07:21:08.458,DATA,0x0015,0x0015,50,1,17,-64,,,,,,,
07:21:08.548,DATA,0x000f,0x0014,29,2,324,-59,,,,,,,
07:21:08.865,DATA,0x0005,0x0015,55,2,163,-82,,,,,,,
07:21:09.022,DATA,0x0008,0x0006,4,3,204,-63,,,,,,,
07:21:09.365,DATA,0x0003,0x0003,53,1,52,-56,,,,,,,
07:21:09.924,DATA,0x0007,0x0006,36,2,82,-63,,,,,,,
07:21:10.034,DATA,0x0004,0x0003,27,2,268,-71,,,,,,,
07:21:10.110,REPORT,0x0014,,51,,,,5,9,0,28,50,0,98.04
07:21:10.906,DATA,0x0014,0x0014,52,1,114,-57,,,,,,,
07:21:11.042,DATA,0x000f,0x0014,30,2,123,-59,,,,,,,
07:21:11.151,DATA,0x0015,0x0015,51,1,43,-64,,,,,,,
07:21:11.329,DATA,0x0005,0x0015,56,2,83,-81,,,,,,,
07:21:11.440,DATA,0x0008,0x0006,5,3,119,-64,,,,,,,
07:21:11.595,DATA,0x0003,0x0003,54,1,18,-57,,,,,,,
07:21:11.991,DATA,0x0007,0x0006,37,2,78,-65,,,,,,,
07:21:12.184,DATA,0x0004,0x0003,28,2,209,-61,,,,,,,
07:21:12.297,DATA,0x0014,0x0014,53,1,20,-57,,,,,,,
07:21:12.531,DATA,0x000f,0x0014,31,2,103,-58,,,,,,,
07:21:12.642,DATA,0x0015,0x0015,52,1,66,-84,,,,,,,
07:21:13.136,DATA,0x0005,0x0015,57,2,0,-60,,,,,,,
07:21:13.245,DATA,0x0008,0x0006,6,3,97,-65,,,,,,,
07:21:13.472,DATA,0x0009,0x0006,1,3,132,-60,,,,,,,
07:21:13.581,DATA,0x0003,0x0003,55,1,56,-53,,,,,,,
07:21:13.779,REPORT,0x0015,,52,,,,5,9,0,56,50,0,96.15
07:21:14.576,DATA,0x0007,0x0006,38,2,71,-65,,,,,,,
07:21:14.686,DATA,0x0004,0x0003,29,2,70,-61,,,,,,,
